X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8371676.3289529,4860520.51993247,3304,3021420E,Bus,30,Eastbound,21420,Haverford Av & Preston St,39.96268,-75.204048,Fall 2024,3,2,0,4,1,1
-8371497.10457273,4860539.4008807,3305,3021421E,Bus,30,Eastbound,21421,Haverford Av & 40th St,39.96281,-75.202438,Fall 2024,10,14,6,6,1,7
-8371482.63303892,4860378.76872912,3306,3021422E,Bus,30,Eastbound,21422,40th St & Spring Garden St,39.961704,-75.202308,Fall 2024,6,5,2,1,3,0
-8371468.16150512,4860198.67790549,3307,3021423E,Bus,30,Eastbound,21423,40th St & Baring St,39.960464,-75.202178,Fall 2024,4,4,1,1,4,3
-8371452.91073488,4860019.75219242,3308,3021424E,Bus,30,Eastbound,21424,40th St & Powelton Av,39.959232,-75.202041,Fall 2024,4,3,2,1,2,0
-8371486.08394314,4859520.60715826,3309,3021425E,Bus,30,Eastbound,21425,40th St & Chestnut St,39.955795,-75.202339,Fall 2024,2,9,1,3,0,4
-8371518.36659547,4859298.41799057,3310,3021426E,Bus,30,Eastbound,21426,40th St & Walnut St - FS,39.954265,-75.202629,Fall 2024,9,24,2,15,1,8
-8371952.28997058,4859320.63668367,3311,3021428E,Bus,30,Eastbound,21428,42nd St & Walnut St - FS,39.954418,-75.206527,Fall 2024,2,7,1,2,0,2
-8371973.55199332,4859193.71488363,3312,3021429E,Bus,30,Eastbound,21429,42nd St & Locust St,39.953544,-75.206718,Fall 2024,1,2,0,0,0,2
-8372003.27429736,4859019.16375281,3313,3021430E,Bus,30,Eastbound,21430,42nd St & Spruce St,39.952342,-75.206985,Fall 2024,1,2,1,0,0,0
-8372026.20611247,4858860.73439205,3314,3021431E,Bus,30,Eastbound,21431,42nd St & Pine St,39.951251,-75.207191,Fall 2024,0,0,0,2,0,0
-8372031.32680904,4858661.35804518,3315,3021432E,Bus,30,Eastbound,21432,42nd St & Baltimore Av,39.949878,-75.207237,Fall 2024,2,1,0,0,1,2
-8372024.53632011,4858474.763997,3316,3021433E,Bus,30,Eastbound,21433,42nd St & Chester Av,39.948593,-75.207176,Fall 2024,2,5,1,6,1,2
-8371160.80839104,4858509.61398104,3317,3021435E,Bus,30,Eastbound,21435,University Av & Baltimore Av - MBFS,39.948833,-75.199417,Fall 2024,14,8,1,2,2,0
-8370866.03437942,4858070.36791487,3318,3021437E,Bus,30,Eastbound,21437,Health Sciences Dr & Civic Ctr Blvd - MBFS,39.945808,-75.196769,Fall 2024,4,9,0,1,1,1
-8370409.95842564,4858549.98203208,3319,3021438E,Bus,30,Eastbound,21438,Civic Center Blvd & Convention Av - FS,39.949111,-75.192672,Fall 2024,32,31,1,7,1,5
-8370325.02165416,4858695.19220521,3320,3021441E,Bus,30,Eastbound,21441,33rd St & Spruce St,39.950111,-75.191909,Fall 2024,8,6,1,1,1,0
-8370168.72908909,4858860.2987511,3321,3021442E,Bus,30,Eastbound,21442,33rd St & Locust St,39.951248,-75.190505,Fall 2024,2,2,0,0,0,0
-8370112.73538522,4859027.58628269,3322,3021443E,Bus,30,Eastbound,21443,33rd St & Walnut St,39.9524,-75.190002,Fall 2024,0,4,0,0,0,2
-8370052.40022121,4859457.43522252,3323,3021445E,Bus,30,Eastbound,21445,33rd St & Market St,39.95536,-75.18946,Fall 2024,1,9,1,1,0,0
-8369773.87885525,4859511.74854075,3324,3021446E,Bus,30,Eastbound,21446,JFK Blvd & Market St - FS,39.955734,-75.186958,Fall 2024,1,0,0,0,0,0
-8370066.87175501,4859322.81498959,3325,3030196E,Bus,30,Eastbound,30196,33rd St & Chestnut St - FS,39.954433,-75.18959,Fall 2024,1,1,1,0,0,0
-8371403.70751995,4858629.2665235,3326,3030814E,Bus,30,Eastbound,30814,Woodland Av & 39th St,39.949657,-75.201599,Fall 2024,0,1,0,0,0,0
-8371096.24308638,4858349.59547914,3327,3031743E,Bus,30,Eastbound,31743,University Av & Curie Blvd,39.947731,-75.198837,Fall 2024,0,9,0,0,0,0
-8371778.18628698,4859780.4150449,3328,30347W,Bus,30,Westbound,347,Market St & 41st St,39.957584,-75.204963,Fall 2024,6,0,0,0,3,0
-8371794.32761314,4859962.09581094,3329,30351W,Bus,30,Westbound,351,41st St & Powelton Av,39.958835,-75.205108,Fall 2024,1,1,1,0,1,0
-8371824.04991719,4860312.25093164,3330,30364W,Bus,30,Westbound,364,41st St & Spring Garden Av,39.961246,-75.205375,Fall 2024,2,1,0,1,0,0
-8371497.88380916,4859491.27209445,3331,30421W,Bus,30,Westbound,421,Chestnut St & 40th St,39.955593,-75.202445,Fall 2024,13,5,8,1,2,2
-8371619.33337362,4858558.40416413,3332,30556W,Bus,30,Westbound,556,Woodland Av & 40th St,39.949169,-75.203536,Fall 2024,5,18,2,1,0,0
-8373954.92760995,4860863.57783771,3333,30557W,Bus,30,Westbound,557,Haverford Av & 52nd St,39.965042,-75.224517,Fall 2024,24,22,9,10,5,6
-8375359.66826427,4861439.77330984,3334,30558W,Bus,30,Westbound,558,Haverford Av & 59th St,39.969009,-75.237136,Fall 2024,10,10,6,1,5,2
-8376644.74046599,4861930.15404971,3335,30559W,Bus,30,Westbound,559,Haverford Av & 65th St,39.972385,-75.24868,Fall 2024,16,20,6,7,2,5
-8370009.09693929,4859495.04788989,3336,30573W,Bus,30,Westbound,573,Market St & 33rd St,39.955619,-75.189071,Fall 2024,5,0,2,0,0,0
-8371768.83544975,4859533.8224876,3337,30592W,Bus,30,Westbound,592,Chestnut St & 41st St,39.955886,-75.204879,Fall 2024,0,1,0,0,0,1
-8371231.27362871,4859447.41488343,3338,30598W,Bus,30,Westbound,598,Chestnut St & 39th St,39.955291,-75.20005,Fall 2024,4,0,1,2,1,0
-8377713.96417506,4860433.08708636,3339,301148W,Bus,30,Westbound,1148,69th St Transportation Center South Terminal,39.962078,-75.258285,Fall 2024,0,6,0,3,0,2
-8369354.31569445,4859491.27209445,3340,301537W,Bus,30,Westbound,1537,30th St & Market St - MBNS,39.955593,-75.183189,Fall 2024,37,0,5,0,6,0
-8377750.47696804,4860540.56278638,3341,302024W,Bus,30,Westbound,2024,69th St Transportation Center North Terminal,39.962818,-75.258613,Fall 2024,0,175,0,81,0,55
-8377769.17864249,4862079.77147912,3342,3019536W,Bus,30,Westbound,19536,Lansdowne Av & Haverford Av - FS,39.973415,-75.258781,Fall 2024,9,3,4,0,4,3
-8371779.85607934,4858475.78045313,3343,3020805W,Bus,30,Westbound,20805,Woodland Av & Chester Av,39.9486,-75.204978,Fall 2024,0,0,0,0,0,0
-8371991.36311185,4858468.08443068,3344,3020807W,Bus,30,Westbound,20807,Chester Av & 42nd St,39.948547,-75.206878,Fall 2024,7,5,3,3,2,1
-8375765.65044719,4861714.592708,3345,3021041W,Bus,30,Westbound,21041,Haverford Av & 61st St,39.970901,-75.240783,Fall 2024,2,3,2,1,1,1
-8375979.71782799,4861822.0822799,3346,3021042W,Bus,30,Westbound,21042,Haverford Av & 62nd St,39.971641,-75.242706,Fall 2024,8,8,6,6,3,3
-8371065.63022641,4858332.8967822,3347,3021230W,Bus,30,Westbound,21230,University Av & Curie Blvd,39.947616,-75.198562,Fall 2024,8,1,0,0,1,0
-8371451.24094252,4859733.36157542,3348,3021248W,Bus,30,Westbound,21248,40th-Market,39.95726,-75.202026,Fall 2024,53,13,26,2,18,0
-8370640.1671326,4858309.66385924,3349,3021439W,Bus,30,Westbound,21439,Civic Center Blvd & Osler Cir,39.947456,-75.19474,Fall 2024,26,12,2,0,1,0
-8370317.45192879,4859328.33336672,3350,3021448W,Bus,30,Westbound,21448,34th St & Chestnut St,39.954471,-75.191841,Fall 2024,4,0,2,0,1,0
-8370362.42500307,4859040.80095605,3351,3021449W,Bus,30,Westbound,21449,34th St & Walnut St - FS,39.952491,-75.192245,Fall 2024,7,0,0,0,0,0
-8370404.05849263,4858772.15445767,3352,3021450W,Bus,30,Westbound,21450,34th St & Spruce St,39.950641,-75.192619,Fall 2024,9,6,4,0,4,0
-8371152.23679025,4858554.48351556,3353,3021451W,Bus,30,Westbound,21451,University Av & VA Medical Center,39.949142,-75.19934,Fall 2024,9,8,2,1,0,0
-8371425.74877913,4858639.28603724,3354,3021452W,Bus,30,Westbound,21452,Woodland Av & 39th St - FS,39.949726,-75.201797,Fall 2024,0,0,0,0,0,0
-8372012.62513459,4858636.52703969,3355,3021456W,Bus,30,Westbound,21456,42nd St & Baltimore Av,39.949707,-75.207069,Fall 2024,3,1,1,0,2,0
-8371989.69331949,4858993.17012803,3356,3021457W,Bus,30,Westbound,21457,42nd St & Spruce St,39.952163,-75.206863,Fall 2024,4,1,0,0,0,2
-8371962.53136373,4859169.31820173,3357,3021458W,Bus,30,Westbound,21458,42nd St & Locust St,39.953376,-75.206619,Fall 2024,2,4,0,0,1,0
-8371041.80785538,4859660.74863405,3358,3021463W,Bus,30,Westbound,21463,Market St & 38th St - FS,39.95676,-75.198348,Fall 2024,10,7,1,0,0,0
-8371170.15922827,4859680.64452718,3359,3021464W,Bus,30,Westbound,21464,Market St & 39th St,39.956897,-75.199501,Fall 2024,10,0,0,0,2,0
-8371838.52145099,4860495.10332807,3360,3021465W,Bus,30,Westbound,21465,41st St & Haverford Av,39.962505,-75.205505,Fall 2024,23,12,9,3,5,4
-8371980.34248226,4860502.80092139,3361,3021466W,Bus,30,Westbound,21466,Haverford Av & 42nd St,39.962558,-75.206779,Fall 2024,6,1,1,1,3,0
-8372219.79070696,4860478.98197272,3362,3021467W,Bus,30,Westbound,21467,Haverford Av & 43rd St,39.962394,-75.20893,Fall 2024,3,3,2,1,0,0
-8372386.32466518,4860510.64375846,3363,3021468W,Bus,30,Westbound,21468,Haverford Av & 44th St,39.962612,-75.210426,Fall 2024,3,7,0,3,1,3
-8372664.06679471,4860516.16279567,3364,3021469W,Bus,30,Westbound,21469,Haverford Av & 46th St,39.96265,-75.212921,Fall 2024,13,8,5,1,2,1
-8373015.61374664,4860497.86284197,3365,3021470W,Bus,30,Westbound,21470,Haverford Av & 48th St,39.962524,-75.216079,Fall 2024,5,4,1,0,0,1
-8373233.02071216,4860594.3010726,3366,3021471W,Bus,30,Westbound,21471,Haverford Av & 49th St,39.963188,-75.218032,Fall 2024,7,4,3,1,0,0
-8373494.62151552,4860707.29766091,3367,3021472W,Bus,30,Westbound,21472,Haverford Av & 50th St - FS,39.963966,-75.220382,Fall 2024,16,16,7,9,5,2
-8373656.03477717,4860754.35574531,3368,3021473W,Bus,30,Westbound,21473,Haverford Av & 51st St,39.96429,-75.221832,Fall 2024,4,6,3,2,3,2
-8374124.8011529,4860935.03762277,3369,3021474W,Bus,30,Westbound,21474,Haverford Av & 53rd St,39.965534,-75.226043,Fall 2024,3,5,0,2,3,2
-8374543.47375778,4861139.97900501,3370,3021475W,Bus,30,Westbound,21475,Haverford Av & 55th St,39.966945,-75.229804,Fall 2024,5,11,4,3,3,1
-8374697.20597456,4861195.89925208,3371,3021476W,Bus,30,Westbound,21476,Haverford Av & 56th St,39.96733,-75.231185,Fall 2024,5,18,2,8,2,8
-8374964.81803043,4861295.68499481,3372,3021477W,Bus,30,Westbound,21477,Haverford Av & 57th St,39.968017,-75.233589,Fall 2024,13,11,6,2,2,3
-8375115.98989893,4861351.60611879,3373,3021478W,Bus,30,Westbound,21478,Haverford Av & 58th St,39.968402,-75.234947,Fall 2024,3,12,0,4,0,4
-8375566.0546002,4861563.38299641,3374,3021479W,Bus,30,Westbound,21479,Haverford Av & 60th St,39.96986,-75.23899,Fall 2024,13,16,3,5,2,6
-8376194.56444522,4861859.26813247,3375,3021481W,Bus,30,Westbound,21481,Haverford Av & 63rd St,39.971897,-75.244636,Fall 2024,19,7,10,3,6,3
-8376437.46357413,4861896.88989847,3376,3021482W,Bus,30,Westbound,21482,Haverford Av & 64th St,39.972156,-75.246818,Fall 2024,8,8,3,4,4,3
-8377146.68004998,4861942.93680996,3377,3021483W,Bus,30,Westbound,21483,Haverford Av & 67th St,39.972473,-75.253189,Fall 2024,11,27,3,6,6,5
-8377909.3298814,4861926.81310372,3378,3021484W,Bus,30,Westbound,21484,Lansdowne Av & 75th St - FS,39.972362,-75.26004,Fall 2024,17,9,12,4,9,2
-8370288.50886118,4859507.24662341,3379,3021486W,Bus,30,Westbound,21486,34th St & Market St - FS,39.955703,-75.191581,Fall 2024,30,1,3,0,2,0
-8376945.30309113,4861900.23083439,3380,3021488W,Bus,30,Westbound,21488,Haverford Av & 66th St,39.972179,-75.25138,Fall 2024,10,15,6,3,4,4
-8377320.78373358,4861983.89985709,3381,3030306W,Bus,30,Westbound,30306,Haverford Av & 68th St,39.972755,-75.254753,Fall 2024,3,10,0,0,0,1
-8370775.19767493,4858228.20385237,3382,3030313W,Bus,30,Westbound,30313,Civic Center Blvd & W Service Dr,39.946895,-75.195953,Fall 2024,8,1,1,1,0,0
-8369771.31850696,4859455.69255412,3383,3030653W,Bus,30,Westbound,30653,Market St & JFK Blvd,39.955348,-75.186935,Fall 2024,1,0,0,0,2,0
-8370903.43772832,4858154.58549034,3384,3030815W,Bus,30,Westbound,30815,Civic Center Blvd & Health Sciences,39.946388,-75.197105,Fall 2024,1,2,0,0,0,0
-8372012.62513459,4858835.32203499,3385,3030820W,Bus,30,Westbound,30820,42nd St & Pine St,39.951076,-75.207069,Fall 2024,0,0,2,1,0,0
-8371935.36940798,4859332.25432076,3386,3030821W,Bus,30,Westbound,30821,42nd St & Walnut St,39.954498,-75.206375,Fall 2024,1,3,1,2,1,3
-8371900.52640736,4859555.46081205,3387,3030822W,Bus,30,Westbound,30822,42nd St & Chestnut St,39.956035,-75.206062,Fall 2024,1,3,1,1,1,1
-8371811.35949523,4860138.26107046,3388,3030823W,Bus,30,Westbound,30823,41st St & Baring St,39.960048,-75.205261,Fall 2024,1,4,3,2,0,1
-8372498.42339241,4860522.84373955,3389,3030825W,Bus,30,Westbound,30825,Haverford Av & 46th St - MBNS,39.962696,-75.211433,Fall 2024,4,2,1,0,5,1
-8374309.92546609,4861028.13945566,3390,3030826W,Bus,30,Westbound,30826,Haverford Av & 54th St,39.966175,-75.227706,Fall 2024,8,7,3,3,4,3
-8370442.24107797,4858515.1319064,3391,3031393W,Bus,30,Westbound,31393,34th St & Convention Av,39.948871,-75.192962,Fall 2024,50,25,8,0,8,0
-8379108.46343623,4862828.90935204,3392,31563E,Bus,31,Eastbound,563,76th St & City Av - FS,39.978572,-75.270812,Fall 2024,183,0,112,0,86,0
-8376239.5375195,4861908.51054999,3393,31564E,Bus,31,Eastbound,564,63rd St & Master St,39.972236,-75.24504,Fall 2024,43,6,12,6,8,4
-8371837.63089506,4860848.61782586,3394,31567E,Bus,31,Eastbound,567,41st St & Lancaster Av,39.964939,-75.205497,Fall 2024,38,136,21,63,11,33
-8374899.36216984,4860257.93323534,3395,311391E,Bus,31,Eastbound,1391,Market St & 56th St,39.960872,-75.233001,Fall 2024,98,88,43,41,26,24
-8374394.08300113,4860180.37853685,3396,311401E,Bus,31,Eastbound,1401,Market St & 54th St - FS,39.960338,-75.228462,Fall 2024,14,6,10,1,5,0
-8377223.04522066,4862214.42909343,3397,319267E,Bus,31,Eastbound,9267,Lansdowne Av & 67th St,39.974342,-75.253875,Fall 2024,38,10,14,9,8,3
-8377385.23771875,4862193.36602355,3398,319268E,Bus,31,Eastbound,9268,Lansdowne Av & 68th St,39.974197,-75.255332,Fall 2024,23,5,10,5,5,4
-8377585.72412166,4862163.4420149,3399,319292E,Bus,31,Eastbound,9292,Lansdowne Av & Haverford Av - MBFS,39.973991,-75.257133,Fall 2024,8,5,3,3,7,4
-8367382.17959555,4859049.07828787,3400,3110266E,Bus,31,Eastbound,10266,Market St & 15th St,39.952548,-75.165473,Fall 2024,36,123,24,64,9,39
-8367905.38120228,4859132.28763836,3401,3110272E,Bus,31,Eastbound,10272,Market St & 18th St,39.953121,-75.170173,Fall 2024,4,34,2,18,1,8
-8368077.81509352,4859161.0407697,3402,3110275E,Bus,31,Eastbound,10275,Market St & 19th St,39.953319,-75.171722,Fall 2024,10,33,4,17,2,14
-8368768.32989491,4859272.42363495,3403,3110283E,Bus,31,Eastbound,10283,Market St & 23rd St,39.954086,-75.177925,Fall 2024,0,0,0,0,0,1
-8368915.16030327,4859296.23969,3404,3110285E,Bus,31,Eastbound,10285,Market St & 24th St,39.95425,-75.179244,Fall 2024,2,7,0,3,1,2
-8368419.23197178,4859215.35246712,3405,3118447E,Bus,31,Eastbound,18447,Market St & 21st St - FS,39.953693,-75.174789,Fall 2024,17,15,13,13,3,8
-8368256.14891777,4859188.19658129,3406,3118448E,Bus,31,Eastbound,18448,Market St & 20th St,39.953506,-75.173324,Fall 2024,11,24,6,13,9,4
-8367557.17383508,4859076.23379334,3407,3118451E,Bus,31,Eastbound,18451,Market St & 16th St,39.952735,-75.167045,Fall 2024,1,64,1,29,0,19
-8375778.45218864,4860399.82795,3408,3118992E,Bus,31,Eastbound,18992,Market St & 60th St,39.961849,-75.240898,Fall 2024,62,48,32,22,22,14
-8373979.64053691,4860111.102661,3409,3118993E,Bus,31,Eastbound,18993,Market St & 52nd St - FS,39.959861,-75.224739,Fall 2024,110,110,43,56,27,39
-8369395.949184,4859379.30588995,3410,3118996E,Bus,31,Eastbound,18996,Market St & 30th St,39.954822,-75.183563,Fall 2024,11,27,6,13,7,11
-8378844.41360406,4862871.03823344,3411,3119529E,Bus,31,Eastbound,19529,Overbrook Av & Haverford Av,39.978862,-75.26844,Fall 2024,48,0,32,0,10,1
-8365083.98870813,4881890.15467263,3412,2231030S,Bus,22,Southbound,31030,Easton Rd & Jenkintown Rd,40.109657,-75.144828,Fall 2024,9,2,2,0,4,0
-8378681.33055005,4862754.09471023,3413,3119530E,Bus,31,Eastbound,19530,Haverford Rd & Sherwood Rd,39.978057,-75.266975,Fall 2024,29,0,12,0,4,0
-8378525.03798498,4862628.29116624,3414,3119531E,Bus,31,Eastbound,19531,Haverford Av & Brookhaven Rd,39.977191,-75.265571,Fall 2024,26,0,10,0,9,0
-8378371.30576819,4862508.59042899,3415,3119532E,Bus,31,Eastbound,19532,Haverford Av & Woodbine Av,39.976367,-75.26419,Fall 2024,71,0,17,1,13,0
-8378255.86745624,4862417.21790068,3416,3119533E,Bus,31,Eastbound,19533,Haverford Av & Malvern Av,39.975738,-75.263153,Fall 2024,30,3,16,3,6,1
-8362283.85823671,4886715.19129405,3417,2231567S,Bus,22,Southbound,31567,Moreland Rd & Park Av,40.142799,-75.119674,Fall 2024,44,0,24,1,16,1
-8368604.35628497,4859245.26759308,3418,3120644E,Bus,31,Eastbound,20644,Market St & 22nd St - FS,39.953899,-75.176452,Fall 2024,22,42,5,22,5,9
-8366945.69587215,4877914.34625679,3419,2231633S,Bus,22,Southbound,31633,Limekiln Pk & Greenwood Av,40.082336,-75.161552,Fall 2024,0,0,0,0,0,0
-8370251.21683177,4859516.68612987,3420,3121447E,Bus,31,Eastbound,21447,Market St & 34th St - FS,39.955768,-75.191246,Fall 2024,5,60,0,26,2,18
-8364997.38214429,4872171.66155679,3421,2231758S,Bus,22,Southbound,31758,Nedro Av & Broad St,40.042854,-75.14405,Fall 2024,6,42,3,23,0,11
-8378074.9732837,4862312.4819035,3422,3121489E,Bus,31,Eastbound,21489,Haverford Av & Rhoads St,39.975017,-75.261528,Fall 2024,41,15,18,7,12,2
-8362271.16781476,4886170.7246222,3423,2232296S,Bus,22,Southbound,32296,Easton Rd & Davisville Rd,40.13906,-75.11956,Fall 2024,3,0,3,0,1,0
-8376992.94783319,4862241.01220403,3424,3121490E,Bus,31,Eastbound,21490,Lansdowne Av & 66th St - FS,39.974525,-75.251808,Fall 2024,83,24,22,8,20,3
-8364971.8899809,4871576.52212817,3425,2232631S,Bus,22,Southbound,32631,Olney Transportation Center - Rts 22 80,40.038761,-75.143821,Fall 2024,0,595,0,372,0,252
-8376726.22633325,4862284.73649159,3426,3121491E,Bus,31,Eastbound,21491,Lansdowne Av & 65th St,39.974826,-75.249412,Fall 2024,32,9,9,5,5,3
-8368392.07001603,4871143.82163087,3427,23949N,Bus,23,Northbound,949,Germantown Av & Chelten Av,40.035785,-75.174545,Fall 2024,358,606,201,314,141,229
-8376528.30027862,4862313.64401668,3428,3121492E,Bus,31,Eastbound,21492,Lansdowne Av & 64th St,39.975025,-75.247634,Fall 2024,15,6,5,3,5,1
-8366118.48073607,4861672.4687337,3429,231185N,Bus,23,Northbound,1185,11th St & Girard Av,39.970611,-75.154121,Fall 2024,171,84,91,54,75,42
-8376315.12345375,4862347.92641685,3430,3121493E,Bus,31,Eastbound,21493,Lansdowne Av & 63rd St,39.975261,-75.245719,Fall 2024,50,44,24,15,15,17
-8365420.3962093,4864918.42680715,3431,231186N,Bus,23,Northbound,1186,Germantown Av & Lehigh Av,39.992954,-75.14785,Fall 2024,246,123,133,76,105,52
-8376273.60128368,4862141.21696006,3432,3121494E,Bus,31,Eastbound,21494,63rd St & Media St,39.973838,-75.245346,Fall 2024,16,12,11,5,7,0
-8365732.87001996,4867253.27324547,3433,231188N,Bus,23,Northbound,1188,Germantown Av & Erie Av,40.009021,-75.150657,Fall 2024,710,300,373,165,301,108
-8376297.31233522,4861426.41019266,3434,3121495E,Bus,31,Eastbound,21495,63rd St & Callowhill St,39.968917,-75.245559,Fall 2024,48,19,20,1,5,2
-8365803.33525763,4867511.1035067,3435,231189N,Bus,23,Northbound,1189,Germantown Av & Butler St,40.010795,-75.15129,Fall 2024,39,30,21,10,10,9
-8376332.15533584,4861207.08333928,3436,3121496E,Bus,31,Eastbound,21496,63rd St & Vine St,39.967407,-75.245872,Fall 2024,44,14,17,5,12,4
-8369637.06720106,4873602.29433208,3437,231190N,Bus,23,Northbound,1190,Germantown Av & Westview St - FS,40.052692,-75.185729,Fall 2024,18,19,12,13,7,11
-8366532.03264436,4859212.01243438,3438,2316845N,Bus,23,Northbound,16845,11th St & Arch St,39.95367,-75.157836,Fall 2024,224,1,157,0,111,0
-8366488.72936245,4859476.31414972,3439,2316846N,Bus,23,Northbound,16846,11th St & Race St,39.95549,-75.157447,Fall 2024,87,3,53,9,49,1
-8366456.44671012,4859649.13061269,3440,2316847N,Bus,23,Northbound,16847,11th St & Vine St,39.95668,-75.157157,Fall 2024,29,20,23,2,10,3
-8366384.31168008,4860087.28465181,3441,2316849N,Bus,23,Northbound,16849,11th St & Noble St,39.959697,-75.156509,Fall 2024,3,4,12,6,2,1
-8366371.50993864,4860161.06257319,3442,2316850N,Bus,23,Northbound,16850,11th St & Ridge Av,39.960205,-75.156394,Fall 2024,16,7,5,4,7,11
-8366338.44804988,4860353.78819398,3443,2316851N,Bus,23,Northbound,16851,11th St & Spring Garden St,39.961532,-75.156097,Fall 2024,77,41,43,35,32,23
-8366310.3955382,4860519.50326705,3444,2316852N,Bus,23,Northbound,16852,11th St & Green St,39.962673,-75.155845,Fall 2024,53,62,21,33,18,20
-8366275.55253758,4860736.05535265,3445,2316853N,Bus,23,Northbound,16853,11th St & Wallace St,39.964164,-75.155532,Fall 2024,24,37,16,22,11,15
-8366239.0397446,4860944.47848649,3446,2316854N,Bus,23,Northbound,16854,11th St & Fairmount Av,39.965599,-75.155204,Fall 2024,53,64,25,22,20,11
-8366214.43813713,4861082.8971036,3447,2316855N,Bus,23,Northbound,16855,11th St & Brown St,39.966552,-75.154983,Fall 2024,26,33,15,23,14,5
-8366188.94597374,4861243.54064607,3448,2316856N,Bus,23,Northbound,16856,11th St & Parrish St,39.967658,-75.154754,Fall 2024,29,34,16,15,14,14
-8366159.2236697,4861415.37110942,3449,2316857N,Bus,23,Northbound,16857,11th St & Poplar St,39.968841,-75.154487,Fall 2024,38,53,13,24,15,18
-8366073.50766179,4861934.51180704,3450,2316858N,Bus,23,Northbound,16858,11th St & Thompson St,39.972415,-75.153717,Fall 2024,49,36,19,10,17,6
-8366042.00424589,4862124.07610207,3451,2316862N,Bus,23,Northbound,16862,11th St & Master St,39.97372,-75.153434,Fall 2024,35,42,17,28,16,16
-8366009.72159356,4862320.18090589,3452,2316863N,Bus,23,Northbound,16863,11th St & Jefferson St,39.97507,-75.153144,Fall 2024,23,44,7,25,13,19
-8365974.98991244,4862528.05622731,3453,2316864N,Bus,23,Northbound,16864,11th St & Oxford St,39.976501,-75.152832,Fall 2024,18,27,16,17,11,11
-8365942.7072601,4862722.5710397,3454,2316865N,Bus,23,Northbound,16865,11th St & Cecil B Moore Av,39.97784,-75.152542,Fall 2024,125,92,56,50,55,30
-8365905.3039112,4862943.67465573,3455,2316866N,Bus,23,Northbound,16866,11th St & Montgomery Av,39.979362,-75.152206,Fall 2024,34,32,12,13,11,15
-8365867.90056229,4863169.28677255,3456,2316867N,Bus,23,Northbound,16867,11th St & Berks St,39.980915,-75.15187,Fall 2024,41,69,25,21,16,13
-8365831.38776931,4863388.65698006,3457,2316868N,Bus,23,Northbound,16868,11th St & Norris St,39.982425,-75.151542,Fall 2024,44,45,20,19,15,10
