Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,Source,ObjectId
2023,12,123,692,APC,8044
2023,12,124,1157,APC,8045
2023,12,125,1291,APC,8046
2023,12,126,405,APC,8047
2023,12,127,205,APC,8048
2023,12,128,265,APC,8049
2023,12,129,624,APC,8050
2023,12,130,381,APC,8051
2023,12,131,536,APC,8052
2023,12,132,291,APC,8053
2023,12,133,42,APC,8054
2023,12,135,657,APC,8055
2023,12,139,301,APC,8056
2023,12,150,21,APC,8057
2023,12,201,41,APC,8058
2023,12,204,107,APC,8059
2023,12,206,58,APC,8060
2023,12,310,255,APC,8061
2023,12,311,129,APC,8062
2024,1,1,2197,APC,8076
2024,1,2,4264,APC,8077
2024,1,3,6364,APC,8078
2024,1,4,4816,APC,8079
2024,1,5,2036,APC,8080
2024,1,6,4106,APC,8081
2024,1,7,4026,APC,8082
2024,1,8,1212,APC,8083
2024,1,9,3469,APC,8084
2024,1,12,1960,APC,8087
2024,1,14,4580,APC,8089
2024,1,16,4607,APC,8091
2024,1,17,6914,APC,8092
2024,1,18,10375,APC,8093
2024,1,19,882,APC,8094
2024,1,20,2998,APC,8095
2024,1,21,8240,APC,8096
2024,1,22,2830,APC,8097
2024,1,23,10886,APC,8098
2024,1,24,1448,APC,8099
2024,1,25,3196,APC,8100
2024,1,26,7362,APC,8101
2024,1,27,2837,APC,8102
2024,1,28,1226,APC,8103
2024,1,29,3117,APC,8104
2024,1,30,976,APC,8105
2024,1,31,3497,APC,8106
2024,1,32,3524,APC,8107
2024,1,33,8987,APC,8108
2024,1,35,77,APC,8110
2024,1,37,2359,APC,8112
2024,1,38,1971,APC,8113
2024,1,39,1660,APC,8114
2024,1,40,6219,APC,8115
2024,1,42,7985,APC,8116
2024,1,43,2085,APC,8117
2024,1,44,2317,APC,8118
2024,1,45,4393,APC,8119
2024,1,46,3690,APC,8120
2024,1,47,12883,APC,8121
2024,1,48,6296,APC,8122
2024,1,49,3205,APC,8123
2024,1,50,1456,APC,8124
2024,1,52,8271,APC,8125
2024,1,53,1567,APC,8126
2024,1,54,5807,APC,8127
2024,1,55,2919,APC,8128
2024,1,56,7369,APC,8129
2024,1,57,7139,APC,8130
2024,1,58,5481,APC,8131
2024,1,59,2192,MODE_Report_Estimate,8132
2024,1,60,8458,APC,8133
2024,1,61,2740,APC,8134
2024,1,62,87,APC,8135
2024,1,64,4499,APC,8136
2024,1,65,5151,APC,8137
2024,1,66,4750,MODE_Report_Estimate,8138
2024,1,67,3218,APC,8139
2024,1,68,1279,APC,8140
2024,1,70,6069,APC,8141
2024,1,73,1609,APC,8142
2024,1,75,1484,MODE_Report_Estimate,8143
2024,1,77,591,APC,8144
2024,1,78,4,APC,8145
2024,1,79,3882,APC,8146
2024,1,80,115,APC,8147
2024,1,84,2399,APC,8148
2024,1,88,1504,APC,8149
2024,1,89,1231,APC,8150
2024,1,90,269,APC,8151
2024,1,92,163,APC,8152
2024,1,93,846,APC,8153
2024,1,94,248,APC,8154
2024,1,95,287,APC,8155
2024,1,96,867,APC,8156
2024,1,97,516,APC,8157
2024,1,98,513,APC,8158
2024,1,99,878,APC,8159
2024,1,103,628,APC,8162
2024,1,104,2054,APC,8163
2024,1,105,806,APC,8164
2024,1,106,831,APC,8165
2024,1,107,603,APC,8166
2024,1,108,3764,APC,8167
2024,1,109,3068,APC,8168
2024,1,110,1461,APC,8169
2024,1,111,997,APC,8170
2024,1,112,645,APC,8171
2024,1,113,4665,APC,8172
2024,1,114,1325,APC,8173
2024,1,115,838,APC,8174
2024,1,117,1377,APC,8175
2024,1,118,273,APC,8176
2024,1,119,476,APC,8177
2024,1,120,299,APC,8178
2024,1,123,547,APC,8179
2024,1,124,1079,APC,8180
2024,1,125,1119,APC,8181
2024,1,126,391,APC,8182
2024,1,127,186,APC,8183
2024,1,128,258,APC,8184
2024,1,129,544,APC,8185
2024,1,130,371,APC,8186
2024,1,131,483,APC,8187
2024,1,132,261,APC,8188
2024,1,133,48,APC,8189
2024,1,135,629,APC,8190
2024,1,139,283,APC,8191
2024,1,150,22,APC,8192
2024,1,201,48,APC,8193
2024,1,204,109,APC,8194
2024,1,206,48,APC,8195
2024,1,310,233,APC,8196
2024,1,311,112,APC,8197
2024,2,1,2290,APC,8211
2024,2,2,4545,APC,8212
2024,2,3,7209,APC,8213
2024,2,4,5334,APC,8214
2024,2,5,2183,APC,8215
2024,2,6,4400,APC,8216
2024,2,7,4364,APC,8217
2024,2,8,1352,APC,8218
2024,2,9,3857,APC,8219
2024,2,12,1938,APC,8224
2024,2,14,4818,APC,8226
2024,2,16,5055,APC,8228
2024,2,17,7252,APC,8229
2024,2,18,11349,APC,8230
2024,2,19,985,APC,8231
2024,2,20,3151,APC,8232
2024,2,21,9301,APC,8233
2024,2,22,3111,APC,8234
2024,2,23,11696,APC,8235
2024,2,24,1634,APC,8236
2024,2,25,3471,APC,8237
2024,2,26,8176,APC,8238
2024,2,27,3066,APC,8239
2024,2,28,1395,APC,8240
2024,2,29,3387,APC,8241
2024,2,30,1086,APC,8242
2024,2,31,3829,APC,8243
2024,2,32,3967,APC,8244
2024,2,33,9538,APC,8245
2024,2,35,107,APC,8247
2024,2,37,2531,APC,8249
2024,2,38,2236,APC,8250
2024,2,39,1810,APC,8251
2024,2,40,6669,APC,8252
2024,2,42,8532,APC,8253
2024,2,43,2340,APC,8254
2024,2,44,2523,APC,8255
2024,2,45,4828,APC,8256
2024,2,46,4042,APC,8257
2024,2,47,14278,APC,8258
2024,2,48,6861,APC,8259
2024,2,49,3515,APC,8260
2024,2,50,1597,APC,8261
2024,2,52,9305,APC,8262
2024,2,53,1773,APC,8263
2024,2,54,6356,APC,8264
2024,2,55,3089,APC,8265
2024,2,56,7923,APC,8266
2024,2,57,7872,APC,8267
2024,2,58,5724,APC,8268
2024,2,59,2308,MODE_Report_Estimate,8269
2024,2,60,9565,APC,8270
2024,2,61,3119,APC,8271
2024,2,62,99,APC,8272
2024,2,64,4893,APC,8273
2024,2,65,5590,APC,8274
2024,2,66,5280,MODE_Report_Estimate,8275
2024,2,67,3411,APC,8276
2024,2,68,1210,APC,8277
2024,2,70,6725,APC,8278
2024,2,73,1748,APC,8279
2024,2,75,1618,MODE_Report_Estimate,8280
2024,2,77,728,APC,8281
2024,2,78,3,APC,8282
2024,2,79,4243,APC,8283
2024,2,80,120,APC,8284
2024,2,84,2703,APC,8285
2024,2,88,1649,APC,8286
2024,2,89,1422,APC,8287
2024,2,90,292,APC,8288
2024,2,92,172,APC,8289
2024,2,93,929,APC,8290
2024,2,94,291,APC,8291
2024,2,95,325,APC,8292
2024,2,96,970,APC,8293
2024,2,97,500,APC,8294
2024,2,98,540,APC,8295
2024,2,99,950,APC,8296
2024,2,103,683,APC,8297
2024,2,104,2339,APC,8298
2024,2,105,880,APC,8299
2024,2,106,921,APC,8300
2024,2,107,641,APC,8301
2024,2,108,3970,APC,8302
2024,2,109,3372,APC,8303
2024,2,110,1583,APC,8304
2024,2,111,1112,APC,8305
2024,2,112,764,APC,8306
2024,2,113,4979,APC,8307
2024,2,114,1437,APC,8308
2024,2,115,942,APC,8309
2024,2,117,1519,APC,8310
2024,2,118,329,APC,8311
2024,2,119,501,APC,8312
2024,2,120,332,APC,8313
2024,2,123,569,APC,8314
2024,2,124,1128,APC,8315
2024,2,125,1243,APC,8316
2024,2,126,391,APC,8317
2024,2,127,218,APC,8318
2024,2,128,280,APC,8319
2024,2,129,595,APC,8320
2024,2,130,392,APC,8321
2024,2,131,489,APC,8322
2024,2,132,279,APC,8323
2024,2,133,51,APC,8324
2024,2,135,666,APC,8325
2024,2,139,300,APC,8326
2024,2,150,28,APC,8327
2024,2,201,51,APC,8328
2024,2,204,120,APC,8329
2024,2,206,67,APC,8330
2024,2,310,231,APC,8331
2024,2,311,126,APC,8332
2024,3,1,2300,APC,8351
2024,3,2,4253,APC,8352
2024,3,3,6039,APC,8353
2024,3,4,5088,APC,8354
2024,3,5,1770,APC,8355
2024,3,6,3746,APC,8356
2024,3,7,4199,APC,8357
2024,3,8,1117,APC,8358
2024,3,9,3176,APC,8359
2024,3,12,1673,APC,8364
2024,3,14,4698,APC,8366
2024,3,16,4693,APC,8368
2024,3,17,7090,APC,8369
2024,3,18,9454,APC,8370
2024,3,19,927,APC,8371
2024,3,20,2961,APC,8372
2024,3,21,8913,APC,8373
2024,3,22,2817,APC,8374
2024,3,23,11013,APC,8375
2024,3,24,1371,APC,8376
2024,3,25,3264,APC,8377
2024,3,26,7543,APC,8378
2024,3,27,2838,APC,8379
2024,3,28,1257,APC,8380
2024,3,29,3153,APC,8381
2024,3,30,994,APC,8382
2024,3,31,3530,APC,8383
2024,3,32,3381,APC,8384
2024,3,33,8623,APC,8385
2024,3,35,116,APC,8387
2024,3,37,2367,APC,8389
2024,3,38,2201,APC,8390
2024,3,39,1614,APC,8391
2024,3,40,6633,APC,8392
2024,3,42,8451,APC,8393
2024,3,43,2173,APC,8394
2024,3,44,2425,APC,8395
2024,3,45,4687,APC,8396
2024,3,46,3609,APC,8397
2024,3,47,12977,APC,8398
2024,3,48,5920,APC,8399
2024,3,49,3225,APC,8400
2024,3,50,1493,APC,8401
2024,3,52,8742,APC,8402
2024,3,53,1588,APC,8403
2024,3,54,6093,APC,8404
2024,3,55,2986,APC,8405
2024,3,56,6920,APC,8406
2024,3,57,7282,APC,8407
2024,3,58,5359,APC,8408
2024,3,59,2222,APC,8409
2024,3,60,8816,APC,8410
2024,3,61,2854,APC,8411
2024,3,62,104,APC,8412
2024,3,64,4645,APC,8413
2024,3,65,5077,APC,8414
2024,3,66,4828,APC,8415
2024,3,67,2977,APC,8416
2024,3,68,1195,APC,8417
2024,3,70,5939,APC,8418
2024,3,73,1463,APC,8419
2024,3,75,1355,APC,8420
2024,3,77,611,APC,8421
2024,3,78,3,APC,8422
2024,3,79,3762,APC,8423
2024,3,80,101,APC,8424
2024,3,84,2365,APC,8425
2024,3,88,1403,APC,8426
2024,3,89,1266,APC,8427
2024,3,90,298,APC,8428
2024,3,92,152,APC,8429
2024,3,93,914,APC,8430
2024,3,94,279,APC,8431
2024,3,95,311,APC,8432
2024,3,96,978,APC,8433
2024,3,97,498,APC,8434
2024,3,98,535,APC,8435
2024,3,99,966,APC,8436
2024,3,103,687,APC,8437
2024,3,104,2290,APC,8438
2024,3,105,876,APC,8439
2024,3,106,918,APC,8440
2024,3,107,633,APC,8441
2024,3,108,3884,APC,8442
2024,3,109,3335,APC,8443
2024,3,110,1506,APC,8444
2024,3,111,1083,APC,8445
2024,3,112,672,APC,8446
2024,3,113,4952,APC,8447
2024,3,114,1386,APC,8448
2024,3,115,887,APC,8449
2024,3,117,1500,APC,8450
2024,3,118,296,APC,8451
2024,3,119,510,APC,8452
2024,3,120,329,APC,8453
2024,3,123,593,APC,8454
2024,3,124,1102,APC,8455
2024,3,125,1227,APC,8456
2024,3,126,418,APC,8457
2024,3,127,220,APC,8458
2024,3,128,286,APC,8459
2024,3,129,617,APC,8460
2024,3,130,396,APC,8461
2024,3,131,494,APC,8462
2024,3,132,281,APC,8463
2024,3,133,49,APC,8464
2024,3,135,670,APC,8465
2024,3,139,293,APC,8466
2024,3,150,24,APC,8467
2024,3,201,62,APC,8468
2024,3,204,151,APC,8469
2024,3,206,80,APC,8470
2024,3,310,234,APC,8471
2024,3,311,135,APC,8472
2024,4,1,2440,APC,8491
2024,4,2,4632,APC,8492
2024,4,3,6502,APC,8493
2024,4,4,5184,APC,8494
2024,4,5,1867,APC,8495
2024,4,6,4008,APC,8496
2024,4,7,4465,APC,8497
2024,4,8,1297,APC,8498
2024,4,9,3265,APC,8499
2024,4,12,1733,APC,8504
2024,4,14,4689,APC,8506
2024,4,16,4864,APC,8508
2024,4,17,6884,APC,8509
2024,4,18,10313,APC,8510
2024,4,19,979,APC,8511
2024,4,20,3123,APC,8512
2024,4,21,9388,APC,8513
2024,4,22,2903,APC,8514
2024,4,23,11547,APC,8515
2024,4,24,1406,APC,8516
2024,4,25,3539,APC,8517
2024,4,26,7956,APC,8518
2024,4,27,3024,APC,8519
2024,4,28,1359,APC,8520
2024,4,29,3246,APC,8521
2024,4,30,1085,APC,8522
2024,4,31,3759,APC,8523
2024,4,32,3691,APC,8524
2024,4,33,8921,APC,8525
2024,4,35,114,APC,8527
2024,4,37,2529,APC,8529
2024,4,38,2379,APC,8530
2024,4,39,1804,APC,8531
2024,4,40,6668,APC,8532
2024,4,42,8567,APC,8533
2024,4,43,2415,APC,8534
2024,4,44,2554,APC,8535
2024,4,45,5012,APC,8536
2024,4,46,3818,APC,8537
2024,4,47,12947,APC,8538
2024,4,48,6032,APC,8539
2024,4,49,3419,APC,8540
2024,4,50,1517,APC,8541
2024,4,52,8754,APC,8542
2024,4,53,1681,APC,8543
2024,4,54,6338,APC,8544
2024,4,55,3080,APC,8545
2024,4,56,7557,APC,8546
2024,4,57,7663,APC,8547
2024,4,58,5606,APC,8548
2024,4,59,3461,APC,8549
2024,4,60,8755,APC,8550
2024,4,61,3096,APC,8551
2024,4,62,107,APC,8552
2024,4,64,4815,APC,8553
2024,4,65,5740,APC,8554
2024,4,66,6847,APC,8555
2024,4,67,3344,APC,8556
2024,4,68,1267,APC,8557
2024,4,70,6448,APC,8558
2024,4,73,1580,APC,8559
2024,4,75,2018,APC,8560
2024,4,77,673,APC,8561
2024,4,78,4,APC,8562
2024,4,79,4197,APC,8563
2024,4,80,114,APC,8564
2024,4,84,2531,APC,8565
2024,4,88,1573,APC,8566
2024,4,89,1452,APC,8567
2024,4,90,295,APC,8568
2024,4,92,154,APC,8569
2024,4,93,978,APC,8570
2024,4,94,299,APC,8571
2024,4,95,320,APC,8572
2024,4,96,1023,APC,8573
2024,4,97,522,APC,8574
2024,4,98,551,APC,8575
2024,4,99,980,APC,8576
2024,4,103,725,APC,8577
2024,4,104,2417,APC,8578
2024,4,105,919,APC,8579
2024,4,106,899,APC,8580
2024,4,107,682,APC,8581
2024,4,108,4072,APC,8582
2024,4,109,3432,APC,8583
2024,4,110,1554,APC,8584
2024,4,111,1141,APC,8585
2024,4,112,750,APC,8586
2024,4,113,5143,APC,8587
2024,4,114,1457,APC,8588
2024,4,115,1014,APC,8589
2024,4,117,1525,APC,8590
2024,4,118,309,APC,8591
2024,4,119,550,APC,8592
2024,4,120,354,APC,8593
2024,4,123,575,APC,8594
2024,4,124,1123,APC,8595
2024,4,125,1236,APC,8596
2024,4,126,433,APC,8597
2024,4,127,215,APC,8598
2024,4,128,301,APC,8599
2024,4,129,631,APC,8600
2024,4,130,416,APC,8601
2024,4,131,502,APC,8602
2024,4,132,288,APC,8603
2024,4,133,47,APC,8604
2024,4,135,705,APC,8605
2024,4,139,300,APC,8606
2024,4,150,20,APC,8607
2024,4,201,64,APC,8608
2024,4,204,150,APC,8609
2024,4,206,86,APC,8610
2024,4,310,246,APC,8611
2024,4,311,139,APC,8612
2024,5,1,2558,APC,8631
2024,5,2,4897,APC,8632
2024,5,3,7195,APC,8633
2024,5,4,5666,APC,8634
2024,5,5,2053,APC,8635
2024,5,6,4342,APC,8636
2024,5,7,4826,APC,8637
2024,5,8,1352,APC,8638
2024,5,9,3398,APC,8639
2024,5,12,1836,APC,8644
2024,5,14,4885,APC,8646
2024,5,16,5467,APC,8648
2024,5,17,7131,APC,8649
2024,5,18,11413,APC,8650
2024,5,19,1048,APC,8651
2024,5,20,3167,APC,8652
2024,5,21,9401,APC,8653
2024,5,22,3040,APC,8654
2024,5,23,12210,APC,8655
2024,5,24,1415,APC,8656
2024,5,25,3734,APC,8657
2024,5,26,8682,APC,8658
2024,5,27,3029,APC,8659
2024,5,28,1382,APC,8660
2024,5,29,3286,APC,8661
2024,5,30,1107,APC,8662
2024,5,31,4064,APC,8663
